Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
21c.sql,true,226,218,7,1,0,40,178,0,0,0,0,0,32,0,0,0,0,1874,0.0,0.0,0.0,0,0,0,0
21c.sql,true,224,216,6,2,0,39,177,0,0,0,0,0,32,0,0,0,0,1874,0.0,0.0,0.0,0,0,0,0
21c.sql,true,222,214,6,1,1,38,176,0,1,0,0,0,56,0,0,0,0,1874,0.0,0.0,0.0,0,0,0,0
21c.sql,true,220,213,5,1,0,40,173,0,0,0,0,0,59,0,0,0,0,1874,0.0,0.0,0.0,0,0,0,0
21c.sql,false,220,212,6,1,0,39,173,0,0,0,0,0,30,0,0,0,0,1874,0.0,0.0,0.0,0,0,0,0
21b.sql,true,158,154,3,1,0,31,123,0,0,0,0,0,10,0,0,0,0,38,0.0,0.0,0.0,0,0,0,0
21b.sql,true,147,143,4,0,0,32,111,0,0,0,0,0,15,0,0,0,0,38,0.0,0.0,0.0,0,0,0,0
21b.sql,true,151,146,5,0,0,33,113,0,0,0,0,0,28,0,0,0,0,38,0.0,0.0,0.0,0,0,0,0
21b.sql,true,150,146,3,0,1,32,114,0,1,0,0,0,16,0,0,0,0,38,0.0,0.0,0.0,0,0,0,0
21b.sql,true,158,154,4,0,0,32,122,0,0,0,0,0,16,0,0,0,0,38,0.0,0.0,0.0,0,0,0,0
21b.sql,false,152,148,4,0,0,34,114,0,0,0,0,0,12,0,0,0,0,38,0.0,0.0,0.0,0,0,0,0
21a.sql,true,167,160,5,2,0,34,126,0,0,0,0,0,34,0,0,0,0,1410,0.0,0.0,0.0,0,0,0,0
21a.sql,true,157,149,6,2,0,33,116,0,0,0,0,0,40,0,0,0,0,1410,0.0,0.0,0.0,0,0,0,0
21a.sql,true,165,160,5,0,0,33,127,0,0,0,0,0,44,0,0,0,0,1410,0.0,0.0,0.0,0,0,0,0
21a.sql,true,155,148,6,1,0,33,115,0,0,0,0,0,28,0,0,0,0,1410,0.0,0.0,0.0,0,0,0,0
21a.sql,true,168,160,6,1,0,32,128,0,0,0,0,0,32,0,0,0,0,1410,0.0,0.0,0.0,0,0,0,0
21a.sql,false,162,157,4,1,0,35,122,0,0,0,0,0,47,0,0,0,0,1410,0.0,0.0,0.0,0,0,0,0
20c.sql,true,177,134,41,1,0,117,17,0,0,0,0,0,329,0,0,0,0,5406,0.0,0.0,0.0,0,0,0,0
20c.sql,true,360,127,230,3,0,114,13,0,0,0,0,0,5548,0,0,0,0,5406,0.0,0.0,0.0,0,0,0,0
20c.sql,true,178,136,41,1,0,119,17,0,0,0,0,0,214,0,0,0,0,5406,0.0,0.0,0.0,0,0,0,0
20c.sql,true,162,128,32,2,0,114,14,0,0,0,0,0,177,0,0,0,0,5406,0.0,0.0,0.0,0,0,0,0
20c.sql,true,164,130,32,2,0,116,14,0,0,0,0,0,192,0,0,0,0,5406,0.0,0.0,0.0,0,0,0,0
20c.sql,false,203,129,73,1,0,116,13,0,0,0,0,0,686,0,0,0,0,5406,0.0,0.0,0.0,0,0,0,0
20b.sql,true,382,378,4,0,0,363,15,0,0,0,0,0,7,0,0,0,0,17,0.0,0.0,0.0,0,0,0,0
20b.sql,true,399,395,4,0,0,379,16,0,0,0,0,0,8,0,0,0,0,17,0.0,0.0,0.0,0,0,0,0
20b.sql,true,421,417,4,0,0,401,16,0,0,0,0,0,8,0,0,0,0,17,0.0,0.0,0.0,0,0,0,0
20b.sql,true,390,381,9,0,0,367,14,0,0,0,0,0,58,0,0,0,0,17,0.0,0.0,0.0,0,0,0,0
20b.sql,true,415,409,5,1,0,395,14,0,0,0,0,0,18,0,0,0,0,17,0.0,0.0,0.0,0,0,0,0
20b.sql,false,411,401,9,1,0,386,15,0,0,0,0,0,55,0,0,0,0,17,0.0,0.0,0.0,0,0,0,0
20a.sql,true,236,229,7,0,0,204,25,0,0,0,0,0,52,0,0,0,0,33,0.0,0.0,0.0,0,0,0,0
20a.sql,true,242,230,12,0,0,204,26,0,0,0,0,0,104,0,0,0,0,33,0.0,0.0,0.0,0,0,0,0
20a.sql,true,238,225,12,1,0,204,21,0,0,0,0,0,74,0,0,0,0,33,0.0,0.0,0.0,0,0,0,0
20a.sql,true,238,225,12,1,0,201,24,0,0,0,0,0,86,0,0,0,0,33,0.0,0.0,0.0,0,0,0,0
20a.sql,true,222,214,7,1,0,196,18,0,0,0,0,0,58,0,0,0,0,33,0.0,0.0,0.0,0,0,0,0
20a.sql,false,228,225,3,0,0,201,24,0,0,0,0,0,6,0,0,0,0,33,0.0,0.0,0.0,0,0,0,0
19d.sql,true,2352,114,1045,1182,11,25,89,0,11,0,0,0,5682,0,0,0,0,1760645,0.0,0.0,0.0,0,0,0,0
19d.sql,true,1414,94,834,473,11,19,75,0,11,0,0,0,11213,0,0,0,0,1760645,0.0,0.0,0.0,0,0,0,0
19d.sql,true,1095,90,563,431,11,19,71,0,11,0,0,0,6560,0,0,0,0,1760645,0.0,0.0,0.0,0,0,0,0
19d.sql,true,2547,94,1669,772,12,19,75,0,12,0,0,0,17897,0,0,0,0,1760645,0.0,0.0,0.0,0,0,0,0
19d.sql,true,1744,100,1067,564,12,20,80,0,12,0,0,0,12294,0,0,0,0,1760645,0.0,0.0,0.0,0,0,0,0
19d.sql,false,2588,99,1675,802,11,21,78,0,11,0,0,0,19405,0,0,0,0,1760645,0.0,0.0,0.0,0,0,0,0
19c.sql,true,959,924,32,3,0,808,116,0,0,0,0,0,244,0,0,0,0,3575,0.0,0.0,0.0,0,0,0,0
19c.sql,true,888,866,20,2,0,748,118,0,0,0,0,0,250,0,0,0,0,3575,0.0,0.0,0.0,0,0,0,0
19c.sql,true,881,858,20,3,0,744,114,0,0,0,0,0,266,0,0,0,0,3575,0.0,0.0,0.0,0,0,0,0
19c.sql,true,951,926,23,2,0,809,117,0,0,0,0,0,249,0,0,0,0,3575,0.0,0.0,0.0,0,0,0,0
19c.sql,true,972,937,30,3,0,821,116,0,0,0,0,0,251,0,0,0,0,3575,0.0,0.0,0.0,0,0,0,0
19c.sql,false,995,937,56,2,0,821,116,0,0,0,0,0,1534,0,0,0,0,3575,0.0,0.0,0.0,0,0,0,0
19b.sql,true,895,893,2,0,0,798,95,0,0,0,0,0,1,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
19b.sql,true,923,922,1,0,0,825,97,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
19b.sql,true,907,906,1,0,0,810,96,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
19b.sql,true,900,899,1,0,0,806,93,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
19b.sql,true,904,903,1,0,0,809,94,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
19b.sql,false,905,904,1,0,0,805,99,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
19a.sql,true,977,969,8,0,0,807,162,0,0,0,0,0,41,0,0,0,0,184,0.0,0.0,0.0,0,0,0,0
19a.sql,true,984,976,7,0,0,815,161,0,0,0,0,0,46,0,0,0,0,184,0.0,0.0,0.0,0,0,0,0
19a.sql,true,976,968,7,1,0,804,164,0,0,0,0,0,42,0,0,0,0,184,0.0,0.0,0.0,0,0,0,0
19a.sql,true,1033,1025,7,1,0,860,165,0,0,0,0,0,41,0,0,0,0,184,0.0,0.0,0.0,0,0,0,0
19a.sql,true,1040,1032,6,2,0,871,161,0,0,0,0,0,44,0,0,0,0,184,0.0,0.0,0.0,0,0,0,0
19a.sql,false,965,957,6,1,0,797,160,0,0,0,0,0,45,0,0,0,0,184,0.0,0.0,0.0,0,0,0,0
18c.sql,true,176,124,43,9,0,21,103,0,0,0,0,0,258,0,0,0,0,28073,0.0,0.0,0.0,0,0,0,0
18c.sql,true,182,126,49,7,0,20,106,0,0,0,0,0,370,0,0,0,0,28073,0.0,0.0,0.0,0,0,0,0
18c.sql,true,180,123,48,8,1,20,103,0,1,0,0,0,307,0,0,0,0,28073,0.0,0.0,0.0,0,0,0,0
18c.sql,true,214,130,76,7,1,22,108,0,1,0,0,0,1268,0,0,0,0,28073,0.0,0.0,0.0,0,0,0,0
18c.sql,true,182,128,46,8,0,20,108,0,0,0,0,0,276,0,0,0,0,28073,0.0,0.0,0.0,0,0,0,0
18c.sql,false,195,130,59,6,0,22,108,0,0,0,0,0,386,0,0,0,0,28073,0.0,0.0,0.0,0,0,0,0
18b.sql,true,150,141,9,0,0,32,109,0,0,0,0,0,45,0,0,0,0,11,0.0,0.0,0.0,0,0,0,0
18b.sql,true,140,136,4,0,0,31,105,0,0,0,0,0,10,0,0,0,0,11,0.0,0.0,0.0,0,0,0,0
18b.sql,true,138,132,6,0,0,30,102,0,0,0,0,0,22,0,0,0,0,11,0.0,0.0,0.0,0,0,0,0
18b.sql,true,138,133,5,0,0,31,102,0,0,0,0,0,18,0,0,0,0,11,0.0,0.0,0.0,0,0,0,0
18b.sql,true,143,137,6,0,0,30,107,0,0,0,0,0,18,0,0,0,0,11,0.0,0.0,0.0,0,0,0,0
18b.sql,false,141,135,5,1,0,32,103,0,0,0,0,0,18,0,0,0,0,11,0.0,0.0,0.0,0,0,0,0
18a.sql,true,249,236,13,0,0,55,181,0,0,0,0,0,77,0,0,0,0,410,0.0,0.0,0.0,0,0,0,0
18a.sql,true,239,225,13,1,0,54,171,0,0,0,0,0,74,0,0,0,0,410,0.0,0.0,0.0,0,0,0,0
18a.sql,true,237,224,12,0,0,55,169,0,0,0,0,0,73,0,0,0,0,410,0.0,0.0,0.0,0,0,0,0
18a.sql,true,238,224,13,1,0,54,170,0,0,0,0,0,79,0,0,0,0,410,0.0,0.0,0.0,0,0,0,0
18a.sql,true,252,229,21,2,0,53,176,0,0,0,0,0,136,0,0,0,0,410,0.0,0.0,0.0,0,0,0,0
18a.sql,false,232,218,13,1,0,52,166,0,0,0,0,0,80,0,0,0,0,410,0.0,0.0,0.0,0,0,0,0
17f.sql,true,468,75,225,164,4,74,1,0,4,0,0,0,1804,0,0,0,0,1113120,0.0,0.0,0.0,0,0,0,0
17f.sql,true,611,75,360,172,4,74,1,0,4,0,0,0,4228,0,0,0,0,1113120,0.0,0.0,0.0,0,0,0,0
17f.sql,true,467,74,223,166,4,73,1,0,4,0,0,0,1737,0,0,0,0,1113120,0.0,0.0,0.0,0,0,0,0
17f.sql,true,485,75,238,167,5,74,1,0,5,0,0,0,2191,0,0,0,0,1113120,0.0,0.0,0.0,0,0,0,0
17f.sql,true,551,74,222,251,4,73,1,0,4,0,0,0,1742,0,0,0,0,1113120,0.0,0.0,0.0,0,0,0,0
17f.sql,false,604,75,353,172,4,74,1,0,4,0,0,0,4141,0,0,0,0,1113120,0.0,0.0,0.0,0,0,0,0
17e.sql,true,1240,3,737,486,12,1,2,0,12,0,0,0,6772,0,0,0,0,2832555,0.0,0.0,0.0,0,0,0,0
17e.sql,true,1101,3,380,709,9,1,2,0,9,0,0,0,2952,0,0,0,0,2832555,0.0,0.0,0.0,0,0,0,0
17e.sql,true,1122,4,384,724,10,1,3,0,10,0,0,0,2961,0,0,0,0,2832555,0.0,0.0,0.0,0,0,0,0
17e.sql,true,1038,4,406,618,10,1,3,0,10,0,0,0,3056,0,0,0,0,2832555,0.0,0.0,0.0,0,0,0,0
17e.sql,true,1238,4,403,821,10,1,3,0,10,0,0,0,3125,0,0,0,0,2832555,0.0,0.0,0.0,0,0,0,0
17e.sql,false,1257,4,423,819,10,1,3,0,10,0,0,0,3424,0,0,0,0,2832555,0.0,0.0,0.0,0,0,0,0
17d.sql,true,112,76,33,2,1,75,1,0,1,0,0,0,419,0,0,0,0,11538,0.0,0.0,0.0,0,0,0,0
17d.sql,true,112,75,32,5,0,75,0,0,0,0,0,0,372,0,0,0,0,11538,0.0,0.0,0.0,0,0,0,0
17d.sql,true,150,76,71,3,0,76,0,0,0,0,0,0,1207,0,0,0,0,11538,0.0,0.0,0.0,0,0,0,0
17d.sql,true,600,75,522,3,0,75,0,0,0,0,0,0,9557,0,0,0,0,11538,0.0,0.0,0.0,0,0,0,0
17d.sql,true,118,78,37,3,0,77,1,0,0,0,0,0,407,0,0,0,0,11538,0.0,0.0,0.0,0,0,0,0
17d.sql,false,500,76,422,2,0,75,1,0,0,0,0,0,5733,0,0,0,0,11538,0.0,0.0,0.0,0,0,0,0
17c.sql,true,70,55,14,1,0,55,0,0,0,0,0,0,138,0,0,0,0,1918,0.0,0.0,0.0,0,0,0,0
17c.sql,true,64,56,7,1,0,55,1,0,0,0,0,0,79,0,0,0,0,1918,0.0,0.0,0.0,0,0,0,0
17c.sql,true,66,55,9,1,0,55,0,0,0,0,0,0,91,0,0,0,0,1918,0.0,0.0,0.0,0,0,0,0
17c.sql,true,605,55,549,1,0,55,0,0,0,0,0,0,9986,0,0,0,0,1918,0.0,0.0,0.0,0,0,0,0
17c.sql,true,118,56,61,1,0,55,1,0,0,0,0,0,1069,0,0,0,0,1918,0.0,0.0,0.0,0,0,0,0
17c.sql,false,64,56,7,1,0,56,0,0,0,0,0,0,83,0,0,0,0,1918,0.0,0.0,0.0,0,0,0,0
17b.sql,true,241,56,172,12,1,55,1,0,1,0,0,0,1359,0,0,0,0,52306,0.0,0.0,0.0,0,0,0,0
17b.sql,true,915,55,850,10,0,54,1,0,0,0,0,0,17527,0,0,0,0,52306,0.0,0.0,0.0,0,0,0,0
17b.sql,true,455,55,389,10,1,54,1,0,1,0,0,0,11880,0,0,0,0,52306,0.0,0.0,0.0,0,0,0,0
17b.sql,true,1684,55,1615,13,1,54,1,0,0,0,0,0,41275,0,0,0,0,52306,0.0,0.0,0.0,0,0,0,0
17b.sql,true,303,57,234,12,0,55,2,0,0,0,0,0,6545,0,0,0,0,52306,0.0,0.0,0.0,0,0,0,0
17b.sql,false,349,57,280,11,1,56,1,0,0,0,0,0,5785,0,0,0,0,52306,0.0,0.0,0.0,0,0,0,0
17a.sql,true,243,51,131,59,2,48,3,0,2,0,0,0,1248,0,0,0,0,258289,0.0,0.0,0.0,0,0,0,0
17a.sql,true,249,57,136,54,2,53,4,0,2,0,0,0,1428,0,0,0,0,258289,0.0,0.0,0.0,0,0,0,0
17a.sql,true,321,59,198,62,2,54,5,0,2,0,0,0,2145,0,0,0,0,258289,0.0,0.0,0.0,0,0,0,0
17a.sql,true,1531,59,1402,67,2,56,3,0,2,0,0,0,27909,0,0,0,0,258289,0.0,0.0,0.0,0,0,0,0
17a.sql,true,272,69,146,55,2,66,3,0,2,0,0,0,1988,0,0,0,0,258289,0.0,0.0,0.0,0,0,0,0
17a.sql,false,270,74,157,38,1,71,3,0,1,0,0,0,1450,0,0,0,0,258289,0.0,0.0,0.0,0,0,0,0
16d.sql,true,140,16,47,75,2,12,4,0,2,0,0,0,423,0,0,0,0,249455,0.0,0.0,0.0,0,0,0,0
16d.sql,true,537,15,364,156,2,11,4,0,2,0,0,0,14820,0,0,0,0,249455,0.0,0.0,0.0,0,0,0,0
16d.sql,true,117,15,47,53,2,12,3,0,2,0,0,0,638,0,0,0,0,249455,0.0,0.0,0.0,0,0,0,0
16d.sql,true,117,15,40,60,2,11,4,0,2,0,0,0,367,0,0,0,0,249455,0.0,0.0,0.0,0,0,0,0
16d.sql,true,112,15,46,49,2,11,4,0,2,0,0,0,425,0,0,0,0,249455,0.0,0.0,0.0,0,0,0,0
16d.sql,false,125,16,51,55,3,12,4,0,3,0,0,0,525,0,0,0,0,249455,0.0,0.0,0.0,0,0,0,0
16c.sql,true,185,14,88,81,2,10,4,0,2,0,0,0,1612,0,0,0,0,319932,0.0,0.0,0.0,0,0,0,0
16c.sql,true,142,14,49,76,3,10,4,0,3,0,0,0,428,0,0,0,0,319932,0.0,0.0,0.0,0,0,0,0
16c.sql,true,154,14,53,84,3,9,5,0,3,0,0,0,533,0,0,0,0,319932,0.0,0.0,0.0,0,0,0,0
16c.sql,true,137,14,55,65,2,10,4,0,2,0,0,0,612,0,0,0,0,319932,0.0,0.0,0.0,0,0,0,0
16c.sql,true,133,14,52,65,2,9,5,0,2,0,0,0,508,0,0,0,0,319932,0.0,0.0,0.0,0,0,0,0
16c.sql,false,179,14,85,78,2,10,4,0,2,0,0,0,1663,0,0,0,0,319932,0.0,0.0,0.0,0,0,0,0
16b.sql,true,1682,4,651,1002,25,1,3,0,25,0,0,0,6634,0,0,0,0,3710592,0.0,0.0,0.0,0,0,0,0
16b.sql,true,1239,4,586,623,26,1,3,0,25,0,0,0,4810,0,0,0,0,3710592,0.0,0.0,0.0,0,0,0,0
16b.sql,true,1256,4,513,712,27,1,3,0,27,0,0,0,4816,0,0,0,0,3710592,0.0,0.0,0.0,0,0,0,0
16b.sql,true,1916,4,900,987,25,2,2,0,25,0,0,0,12009,0,0,0,0,3710592,0.0,0.0,0.0,0,0,0,0
16b.sql,true,1445,4,598,816,27,2,2,0,27,0,0,0,5413,0,0,0,0,3710592,0.0,0.0,0.0,0,0,0,0
16b.sql,false,1231,3,495,706,27,1,2,0,27,0,0,0,5627,0,0,0,0,3710592,0.0,0.0,0.0,0,0,0,0
16a.sql,true,21,10,8,2,0,6,4,0,0,0,0,0,50,0,0,0,0,385,0.0,0.0,0.0,0,0,0,0
16a.sql,true,18,10,7,1,0,6,4,0,0,0,0,0,42,0,0,0,0,385,0.0,0.0,0.0,0,0,0,0
16a.sql,true,17,10,7,0,0,6,4,0,0,0,0,0,26,0,0,0,0,385,0.0,0.0,0.0,0,0,0,0
16a.sql,true,37,10,26,1,0,6,4,0,0,0,0,0,316,0,0,0,0,385,0.0,0.0,0.0,0,0,0,0
16a.sql,true,39,10,29,0,0,6,4,0,0,0,0,0,443,0,0,0,0,385,0.0,0.0,0.0,0,0,0,0
16a.sql,false,23,10,11,1,0,6,4,0,0,0,0,0,125,0,0,0,0,385,0.0,0.0,0.0,0,0,0,0
15d.sql,true,80,66,9,4,1,59,7,0,1,0,0,0,90,0,0,0,0,11347,0.0,0.0,0.0,0,0,0,0
15d.sql,true,90,76,9,5,0,69,7,0,0,0,0,0,83,0,0,0,0,11347,0.0,0.0,0.0,0,0,0,0
15d.sql,true,87,74,10,3,0,67,7,0,0,0,0,0,106,0,0,0,0,11347,0.0,0.0,0.0,0,0,0,0
15d.sql,true,176,82,86,7,1,75,7,0,1,0,0,0,871,0,0,0,0,11347,0.0,0.0,0.0,0,0,0,0
15d.sql,true,156,77,72,7,0,70,7,0,0,0,0,0,737,0,0,0,0,11347,0.0,0.0,0.0,0,0,0,0
15d.sql,false,83,72,7,3,1,66,6,0,1,0,0,0,79,0,0,0,0,11347,0.0,0.0,0.0,0,0,0,0
15c.sql,true,100,97,2,1,0,92,5,0,0,0,0,0,13,0,0,0,0,2271,0.0,0.0,0.0,0,0,0,0
15c.sql,true,97,92,4,1,0,87,5,0,0,0,0,0,14,0,0,0,0,2271,0.0,0.0,0.0,0,0,0,0
15c.sql,true,103,98,3,2,0,93,5,0,0,0,0,0,16,0,0,0,0,2271,0.0,0.0,0.0,0,0,0,0
15c.sql,true,101,96,4,1,0,91,5,0,0,0,0,0,18,0,0,0,0,2271,0.0,0.0,0.0,0,0,0,0
15c.sql,true,100,96,3,1,0,91,5,0,0,0,0,0,14,0,0,0,0,2271,0.0,0.0,0.0,0,0,0,0
15c.sql,false,95,90,4,1,0,84,6,0,0,0,0,0,18,0,0,0,0,2271,0.0,0.0,0.0,0,0,0,0
15b.sql,true,140,138,2,0,0,127,11,0,0,0,0,0,1,0,0,0,0,37,0.0,0.0,0.0,0,0,0,0
15b.sql,true,129,127,2,0,0,117,10,0,0,0,0,0,1,0,0,0,0,37,0.0,0.0,0.0,0,0,0,0
15b.sql,true,140,138,2,0,0,127,11,0,0,0,0,0,1,0,0,0,0,37,0.0,0.0,0.0,0,0,0,0
15b.sql,true,143,140,3,0,0,130,10,0,0,0,0,0,8,0,0,0,0,37,0.0,0.0,0.0,0,0,0,0
15b.sql,true,133,130,2,1,0,120,10,0,0,0,0,0,7,0,0,0,0,37,0.0,0.0,0.0,0,0,0,0
15b.sql,false,144,142,2,0,0,131,11,0,0,0,0,0,7,0,0,0,0,37,0.0,0.0,0.0,0,0,0,0
15a.sql,true,138,135,3,0,0,122,13,0,0,0,0,0,9,0,0,0,0,328,0.0,0.0,0.0,0,0,0,0
15a.sql,true,139,136,3,0,0,122,14,0,0,0,0,0,10,0,0,0,0,328,0.0,0.0,0.0,0,0,0,0
15a.sql,true,139,137,2,0,0,123,14,0,0,0,0,0,11,0,0,0,0,328,0.0,0.0,0.0,0,0,0,0
15a.sql,true,143,140,3,0,0,127,13,0,0,0,0,0,9,0,0,0,0,328,0.0,0.0,0.0,0,0,0,0
15a.sql,true,140,136,3,1,0,124,12,0,0,0,0,0,12,0,0,0,0,328,0.0,0.0,0.0,0,0,0,0
15a.sql,false,140,137,3,0,0,124,13,0,0,0,0,0,9,0,0,0,0,328,0.0,0.0,0.0,0,0,0,0
14c.sql,true,146,132,12,2,0,25,107,0,0,0,0,0,60,0,0,0,0,4115,0.0,0.0,0.0,0,0,0,0
14c.sql,true,140,128,10,2,0,23,105,0,0,0,0,0,55,0,0,0,0,4115,0.0,0.0,0.0,0,0,0,0
14c.sql,true,143,129,13,1,0,24,105,0,0,0,0,0,78,0,0,0,0,4115,0.0,0.0,0.0,0,0,0,0
14c.sql,true,145,132,11,1,0,25,107,0,0,0,0,0,62,0,0,0,0,4115,0.0,0.0,0.0,0,0,0,0
14c.sql,true,140,128,11,1,0,25,103,0,0,0,0,0,59,0,0,0,0,4115,0.0,0.0,0.0,0,0,0,0
14c.sql,false,149,136,12,1,0,25,111,0,0,0,0,0,67,0,0,0,0,4115,0.0,0.0,0.0,0,0,0,0
14b.sql,true,100,99,1,0,0,32,67,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0
14b.sql,true,104,102,1,1,0,32,70,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0
14b.sql,true,105,103,2,0,0,33,70,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0
14b.sql,true,105,104,1,0,0,34,70,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0
14b.sql,true,104,102,1,0,1,34,68,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0
14b.sql,false,107,106,1,0,0,35,71,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0
14a.sql,true,132,123,7,2,0,21,102,0,0,0,0,0,36,0,0,0,0,761,0.0,0.0,0.0,0,0,0,0
14a.sql,true,133,125,8,0,0,21,104,0,0,0,0,0,32,0,0,0,0,761,0.0,0.0,0.0,0,0,0,0
14a.sql,true,130,122,7,1,0,20,102,0,0,0,0,0,35,0,0,0,0,761,0.0,0.0,0.0,0,0,0,0
14a.sql,true,134,125,8,1,0,21,104,0,0,0,0,0,41,0,0,0,0,761,0.0,0.0,0.0,0,0,0,0
14a.sql,true,132,124,8,0,0,20,104,0,0,0,0,0,35,0,0,0,0,761,0.0,0.0,0.0,0,0,0,0
14a.sql,false,128,119,7,1,0,20,99,0,0,0,0,0,33,0,0,0,0,761,0.0,0.0,0.0,0,0,0,0
13d.sql,true,527,5,378,137,7,3,2,0,7,0,0,0,3952,0,0,0,0,670390,0.0,0.0,0.0,0,0,0,0
13d.sql,true,773,4,591,170,7,2,2,0,7,0,0,0,8623,0,0,0,0,670390,0.0,0.0,0.0,0,0,0,0
13d.sql,true,566,5,364,191,6,3,2,0,6,0,0,0,3784,0,0,0,0,670390,0.0,0.0,0.0,0,0,0,0
13d.sql,true,570,5,409,150,6,2,3,0,6,0,0,0,4230,0,0,0,0,670390,0.0,0.0,0.0,0,0,0,0
13d.sql,true,566,4,406,150,6,2,2,0,6,0,0,0,4102,0,0,0,0,670390,0.0,0.0,0.0,0,0,0,0
13d.sql,false,706,5,493,201,7,3,2,0,7,0,0,0,5194,0,0,0,0,670390,0.0,0.0,0.0,0,0,0,0
13c.sql,true,67,64,2,1,0,62,2,0,0,0,0,0,9,0,0,0,0,53,0.0,0.0,0.0,0,0,0,0
13c.sql,true,73,70,3,0,0,67,3,0,0,0,0,0,12,0,0,0,0,53,0.0,0.0,0.0,0,0,0,0
13c.sql,true,64,62,2,0,0,59,3,0,0,0,0,0,9,0,0,0,0,53,0.0,0.0,0.0,0,0,0,0
13c.sql,true,70,68,2,0,0,66,2,0,0,0,0,0,1,0,0,0,0,53,0.0,0.0,0.0,0,0,0,0
13c.sql,true,68,65,2,1,0,62,3,0,0,0,0,0,12,0,0,0,0,53,0.0,0.0,0.0,0,0,0,0
13c.sql,false,65,63,2,0,0,60,3,0,0,0,0,0,1,0,0,0,0,53,0.0,0.0,0.0,0,0,0,0
13b.sql,true,81,77,4,0,0,74,3,0,0,0,0,0,15,0,0,0,0,372,0.0,0.0,0.0,0,0,0,0
13b.sql,true,84,80,4,0,0,78,2,0,0,0,0,0,26,0,0,0,0,372,0.0,0.0,0.0,0,0,0,0
13b.sql,true,85,80,4,0,1,77,3,0,1,0,0,0,23,0,0,0,0,372,0.0,0.0,0.0,0,0,0,0
13b.sql,true,81,77,4,0,0,74,3,0,0,0,0,0,19,0,0,0,0,372,0.0,0.0,0.0,0,0,0,0
13b.sql,true,83,78,4,1,0,75,3,0,0,0,0,0,21,0,0,0,0,372,0.0,0.0,0.0,0,0,0,0
13b.sql,false,84,79,3,2,0,76,3,0,0,0,0,0,18,0,0,0,0,372,0.0,0.0,0.0,0,0,0,0
13a.sql,true,88,2,64,20,2,2,0,0,2,0,0,0,595,0,0,0,0,111101,0.0,0.0,0.0,0,0,0,0
13a.sql,true,86,2,60,23,1,2,0,0,1,0,0,0,603,0,0,0,0,111101,0.0,0.0,0.0,0,0,0,0
13a.sql,true,86,3,60,22,1,2,1,0,1,0,0,0,606,0,0,0,0,111101,0.0,0.0,0.0,0,0,0,0
13a.sql,true,79,2,56,19,2,2,0,0,2,0,0,0,592,0,0,0,0,111101,0.0,0.0,0.0,0,0,0,0
13a.sql,true,131,2,102,26,1,2,0,0,1,0,0,0,975,0,0,0,0,111101,0.0,0.0,0.0,0,0,0,0
13a.sql,false,84,2,57,23,2,2,0,0,2,0,0,0,590,0,0,0,0,111101,0.0,0.0,0.0,0,0,0,0
12c.sql,true,101,59,41,1,0,19,40,0,0,0,0,0,305,0,0,0,0,4711,0.0,0.0,0.0,0,0,0,0
12c.sql,true,107,60,45,2,0,21,39,0,0,0,0,0,376,0,0,0,0,4711,0.0,0.0,0.0,0,0,0,0
12c.sql,true,101,61,38,2,0,20,41,0,0,0,0,0,292,0,0,0,0,4711,0.0,0.0,0.0,0,0,0,0
12c.sql,true,100,59,39,2,0,19,40,0,0,0,0,0,431,0,0,0,0,4711,0.0,0.0,0.0,0,0,0,0
12c.sql,true,153,61,89,3,0,20,41,0,0,0,0,0,901,0,0,0,0,4711,0.0,0.0,0.0,0,0,0,0
12c.sql,false,139,60,76,3,0,20,40,0,0,0,0,0,1462,0,0,0,0,4711,0.0,0.0,0.0,0,0,0,0
12b.sql,true,50,48,2,0,0,46,2,0,0,0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0,0,0,0
12b.sql,true,49,47,2,0,0,44,3,0,0,0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0,0,0,0
12b.sql,true,49,45,4,0,0,43,2,0,0,0,0,0,65,0,0,0,0,10,0.0,0.0,0.0,0,0,0,0
