[+] Completed forward pass on batch: train loss: 0.15819552048086055, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.10664673580640387, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.16180928011419227, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.12230276219896366, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.03503839095402235, train accuracy: 0.9921875
[+] Completed forward pass on batch: train loss: 0.15865350596001682, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.23222101958080504, train accuracy: 0.8984375
[+] Completed forward pass on batch: train loss: 0.15766968787889377, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.08633837729159402, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.1022550313309047, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.11336622945388597, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.11193322768436596, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.1546410673741892, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.11100372995344043, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.18217859238429113, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.10546454769792687, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.11265394757751467, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.31762287705786485, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.1408662094313091, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.18816225322079497, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.1042602301142584, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.10848069779875823, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.10219799010250717, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.09607604949322175, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.20428732358680465, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.10229933765321093, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.13807718869948823, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.1525819891546548, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.06879391476836107, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.10117598579942838, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.04680858756897914, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.1539467511435496, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.2548946817330501, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.08401486301634813, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.15014524384657746, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.10567451382691091, train accuracy: 0.953125
